,Kingdom,Phylum,Class,Order,Family,Genus,Species,10107-1st,10107-2nd,10107-3rd,10188-1st,10188-2nd,134-1st,134-2nd,134-3rd,134-4th,172-3rd,18-1st,18-2nd,18-3rd,18-4th,191-3rd,202-1st,202-2nd,205-1st,205-2nd,205-3rd,89--4th,S120-1st,S120-2nd,S124-1st,S124-2nd,S124-3rd,S134-1st,S134-2nd,S172-1st,S172-2nd,S190-1st,S190-2nd,S191-1st,S191-2nd,S198-1st,S198-2nd,S47-1st,S47-2nd,S49-1st,S49-2nd,S61-1st,S61-2nd,S78-1st,S78-2nd,S78-3rd,S78-4th,S78-5th,S78-6th,S89-2nd,S89-3rd,S89-4th
82,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,0,0,0,15,40,0,677,2385,294,0,170,1855,370,64,77,455,412,893,901,194,283,0,0,0,0,0,0,537,0,0,921,1489,111,106,0,0,279,123,0,646,0,0,0,0,0,0,0,0,0,0,52
83,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,NA,0,0,0,97,284,0,0,373,0,2038,1643,61,162,0,1370,0,0,0,0,0,0,90,87,1842,0,63,0,0,317,660,901,1410,165,298,0,194,0,0,1049,0,0,0,71,0,0,0,0,0,0,0,0
84,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,4948,3439,0,0,0,0,0,0,0,1720,2619,88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,mortiferum,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8746,0,0,0
86,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae R-7 group,NA,0,0,0,0,0,0,0,0,0,19,176,0,0,0,207,0,0,10,0,7,0,0,0,1293,9489,56,0,0,8,15,213,351,187,154,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
87,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus] torques group,NA,0,0,0,423,6250,0,0,0,0,0,296,1163,20,0,0,0,77,126,119,0,0,190,185,23,93,24,0,0,0,0,76,0,0,0,108,6,0,459,39,359,0,0,0,0,0,0,0,2114,0,34,0
88,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,hadrus,84,125,525,413,1059,523,0,0,0,3119,191,0,0,0,138,0,77,0,0,0,76,0,304,38,0,0,0,0,255,1364,0,0,0,0,35,47,177,0,191,608,279,1002,120,46,94,0,317,776,0,61,0
89,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA,0,70,56,0,47,455,0,237,18,13,0,0,0,5,36,0,19,0,0,7,358,18,69,22,160,6,0,15,44,99,0,14,27,43,203,150,0,0,0,83,108,4414,0,171,2547,99,195,2204,6,0,0
90,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,2574,387,3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,3870,64,577,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,CAG-352,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,0,0,0,0,0,0,0,9932,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
92,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,ruminis,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,0,0,0,0,0,0,2157,0,0,0,0,0,0,0,1323,2501,0,0,76,4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,9584,0,0,664,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,0,0,0,2074,3368,0,668,1340,330,0,0,0,0,0,0,266,184,0,0,0,417,0,0,0,0,0,0,529,157,0,0,48,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,73,1208,53
95,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,distasonis,0,0,0,1632,2826,0,0,0,0,225,0,0,0,0,0,0,0,416,0,297,0,1052,3525,0,0,0,0,0,295,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,NA,0,0,0,0,33,0,3360,2421,112,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0,0,0,0,4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,comes,0,0,0,102,520,0,0,0,0,549,504,59,36,25,629,0,32,19,138,46,0,1088,160,161,254,0,0,0,118,278,118,197,182,34,0,50,0,1167,3691,301,0,0,0,0,0,0,0,0,0,0,0
98,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8940,72,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,wadsworthensis,0,0,0,0,0,0,0,0,0,54,146,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,340,120,377,253,16,0,416,732,0,0,0,0,6523,359,0,24,86,66,56,0,0,0,0
100,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9634,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Bacteria,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9544,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus,NA,0,0,0,0,113,221,0,0,0,1397,103,21,128,39,426,0,0,75,215,0,106,0,478,202,397,0,0,0,130,658,44,155,0,34,18,80,0,0,2954,328,0,40,437,16,270,44,107,0,26,97,10
103,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,NA,0,0,47,0,0,103,38,83,13,133,215,480,0,0,118,0,26,243,38,39,0,0,114,267,787,15,0,26,6,74,267,78,0,0,39,0,258,57,574,996,0,3794,0,0,0,32,20,331,39,0,0
104,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor,plautii,228,62,1343,48,365,62,20,321,15,166,13,427,0,11,0,15,19,0,13,0,108,82,0,0,11,0,0,35,0,0,20,0,0,0,279,50,684,1206,2093,444,282,0,120,24,159,39,149,346,0,0,8
105,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,faecis,42,35,434,29,159,63,33,102,51,160,371,219,39,21,209,0,107,126,100,144,0,356,602,36,61,103,0,0,0,0,128,584,43,24,28,50,496,2325,837,199,0,0,574,0,97,92,105,0,0,0,0
106,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,0,0,0,0,0,215,0,0,0,0,0,0,0,0,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,815,2263,451,0,0,0,0,0,0,0,0,0,33,69,689,1123,0,0,0,0
107,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,0,0,0,0,0,574,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1078,4603,135,2341,0,0,0,0
108,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,NA,0,0,0,0,0,0,0,0,0,0,741,3402,129,99,297,0,17,99,0,0,0,0,136,893,2200,14,0,0,0,0,209,85,271,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,NA,0,0,0,0,0,0,0,0,0,0,939,6458,878,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,faecium,0,0,0,0,28,59,0,0,0,485,0,1643,188,98,0,0,0,110,65,106,93,0,0,0,0,0,4,0,110,721,0,0,0,0,173,30,742,1802,0,0,0,0,763,120,658,221,194,0,0,64,5
111,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,5258,0,2457,39,208,0,0,0,0,0,0,38,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7442,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,edouardi,0,0,0,0,0,210,0,0,0,236,82,23,57,15,539,13,27,211,87,252,0,437,222,125,1427,95,0,0,33,234,193,62,247,66,0,0,0,0,1125,457,0,0,637,54,315,336,244,0,0,0,0
114,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,NA,NA,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,NA,0,0,0,0,0,31,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,241,0,0,0,0,0,0,0,0,108,153,0,0,0,0,0,0,0,6932,0,0,0
116,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA,0,0,0,0,7,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,7185,239,0,0,0,0,0,0,0,0,0,175,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,stercoris,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,373,1099,0,0,0,0,0,0,0,0,0,0,0,2612,137,0,0,0,0,0,0,0,0,0,0,0,0,3013,0,0,0,0,0,0,0,0
118,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA,0,43,65,13,29,26,0,0,0,250,0,0,0,0,55,0,0,0,17,0,97,105,0,58,229,40,0,0,16,35,17,17,124,234,0,0,51,0,2311,1661,38,217,101,26,141,0,47,1050,0,90,0
119,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UBA1819,NA,38,149,184,0,26,22,64,46,0,138,25,185,0,10,29,0,0,111,9,7,328,177,410,72,512,0,0,30,8,0,106,23,22,0,0,0,40,820,474,1255,0,0,151,7,15,13,24,394,49,1003,37
120,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,NA,0,0,0,0,0,142,0,0,0,400,43,0,39,33,142,25,26,45,32,69,209,845,0,18,0,13,16,0,479,3049,36,22,168,19,0,39,0,0,406,49,0,0,316,0,0,0,133,0,0,70,13
121,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,6701,0,0,0,0,0,0,0,0,0
122,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Dorea,formicigenerans,0,0,0,43,156,0,0,0,0,356,67,113,34,0,543,0,43,78,55,66,0,1522,426,158,108,75,0,0,31,623,81,145,418,44,14,33,20,308,945,303,0,0,0,0,0,0,0,0,0,0,0
123,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214 group,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,293,0,0,0,0,536,2959,2120,98,0,0,0,0,257,143,126,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,NA,0,0,0,233,2421,0,0,332,166,0,2177,0,0,0,0,0,0,0,0,0,0,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,salyersiae,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,337,1309,473,3028,0,0,0,0,0,0,0,0,0,378,413,0,0,137,67,0,0,0,0,0,0,38,0,0,0,0,0,0,14,147
126,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Butyricimonas,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4378,1559,265,146,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,prausnitzii,0,0,0,0,0,0,0,0,0,0,50,38,78,398,65,67,0,115,266,501,0,85,153,1227,2070,0,0,0,0,0,339,0,83,0,858,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,obeum,0,0,0,128,799,93,64,178,64,148,99,98,0,14,55,0,64,199,99,52,0,71,279,194,600,68,0,0,19,58,169,395,27,14,19,50,277,273,1081,196,0,0,194,0,132,103,94,0,0,0,0
129,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4832,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,intestinalis,0,0,0,13,257,0,22,0,21,0,102,26,0,0,198,0,634,80,97,1201,0,0,0,0,0,0,0,17,63,0,749,1354,23,112,64,81,0,0,162,160,812,0,102,0,0,0,0,0,0,0,0
131,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,splanchnicus,0,0,0,216,725,30,0,0,0,0,365,591,246,88,19,0,0,75,154,246,0,1490,867,92,232,154,0,0,0,0,0,162,38,0,0,9,0,0,0,0,0,0,0,80,112,161,159,0,0,0,0
132,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus] torques group,NA,0,0,0,0,0,0,0,33,0,501,117,214,62,0,0,0,99,105,79,0,0,189,2794,269,105,73,10,0,115,300,165,241,135,37,0,0,0,0,231,77,0,0,307,0,0,0,0,0,0,0,0
133,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914,2334,0,0,0,0,0,0,0,0,0,0,0
134,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Intestinibacter,bartlettii,67,148,814,6,6,0,0,56,0,14,92,474,0,10,49,0,18,16,0,0,0,0,0,0,43,25,0,0,51,950,41,395,0,0,22,0,93,0,1890,503,124,0,17,0,0,0,0,246,0,0,0
135,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,NA,1168,467,4210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,1014,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium] ruminantium group,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1077,0,0,0,3787,642,142,0,0,0,0,166,0,156,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
138,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,5453,0,0,0,0,0,0,0,0,0
139,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Coprococcus,eutactus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,0,0,0,0,0,0,2406,0,0,51,0,0,0,0,59,84,652,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,NA,0,0,0,0,0,0,0,0,0,0,37,81,27,0,170,0,0,85,0,0,0,2866,246,163,753,0,0,0,0,0,145,613,365,70,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0
141,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,NA,0,0,0,0,0,109,0,0,0,0,0,0,0,0,19,0,0,0,0,8,0,44,0,8,0,0,0,0,31,88,4,0,48,0,0,9,0,8,0,64,0,2960,14,30,2118,39,65,51,7,0,4
142,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,NA,0,0,0,0,0,0,0,0,0,0,993,172,150,17,836,0,0,149,63,131,0,357,693,82,183,257,0,0,0,0,427,384,374,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,174,0,0,748,931,1182,1332,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,distasonis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,853,1761,1466,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214 group,NA,0,0,0,0,0,0,0,0,0,0,112,1142,255,36,234,0,0,455,0,66,0,1985,0,201,121,30,0,0,0,0,573,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,NA,0,0,0,132,2613,37,84,107,0,42,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,85,0,14,0,0,0,0,0,0,0,0,80,52,0,0,76,16,43,83,121,812,0,983,4
147,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
148,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium] eligens group,NA,0,0,0,0,0,0,0,0,0,0,0,346,0,67,530,0,0,191,0,110,0,0,111,1072,1270,161,263,0,0,0,364,89,271,122,0,220,0,0,0,234,0,0,15,0,0,0,0,0,0,0,0
149,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,caecimuris,0,15,0,0,74,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,731,47,0,0,0,48,0,0,0,23,3068,14,1271,0
150,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,815,2195,1167,0,0,0,0
151,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,67,103,0,0,0,0,0,0,0,0,0,0,0,3963,287,0,0,0,0,467,326,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
152,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,NA,NA,0,0,0,0,0,0,0,0,0,0,294,0,0,353,526,0,0,1137,0,0,0,0,0,917,1560,0,0,0,0,0,308,72,80,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,540,1463,175,370,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
154,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,ulcerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,344,0,0,0,0,0,0,0,0,0,1167,31,3249,0
155,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1,NA,0,0,0,0,18,0,0,29,0,0,0,411,0,0,118,0,14,28,5,15,0,0,0,0,0,14,0,0,0,872,199,498,0,0,51,0,35,0,2678,61,0,0,0,0,0,32,0,191,0,0,0
156,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,NA,0,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,62,0,0,0,0,0,0,0,0,0,225,56,0,0,0,0,0,0,0,803,774,477,1452,0,0,0,0
157,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium] coprostanoligenes group,NA,NA,0,0,0,297,4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae NK4A136 group,bacterium,0,0,0,13,0,47,148,561,163,0,0,77,12,0,512,0,0,75,0,85,0,114,50,258,1429,0,0,126,0,0,104,71,80,513,0,0,0,0,0,43,0,0,0,40,224,58,316,0,0,0,0
159,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,4835,72,0,0,0,0,0,0,0,0,0,41,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,4161,0,323,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,0,0,0,176,848,0,72,164,46,0,146,928,544,96,0,0,0,132,60,0,0,0,254,100,0,0,0,136,0,0,86,69,0,0,123,0,108,0,0,0,0,0,0,0,0,0,0,816,0,0,0
162,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1,NA,0,10,38,0,0,0,12,26,0,0,40,245,0,0,0,8,0,120,0,24,0,0,0,23,0,0,0,0,0,0,35,37,5,0,0,0,0,0,41,0,75,3949,0,0,0,0,0,0,0,0,0
163,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,NA,257,141,1993,0,0,70,0,0,0,185,18,0,0,0,39,0,30,0,0,0,0,417,0,0,26,0,0,0,31,193,47,37,25,0,52,20,0,0,58,42,0,310,13,10,177,170,121,162,0,0,0
164,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,NA,0,0,0,158,4430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,wadsworthensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,1691,2206,231,0,0,0,0
166,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,NA,0,0,0,67,366,162,534,429,126,0,56,72,58,33,115,26,118,6,18,57,0,68,57,225,103,30,15,165,0,0,183,164,0,20,29,32,0,0,469,178,0,0,269,16,85,10,73,0,0,0,0
168,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus,faecihominis,0,0,0,32,149,0,0,59,24,1007,0,0,0,0,607,0,39,64,230,69,0,18,294,0,0,33,0,0,123,377,0,0,86,69,0,47,77,185,526,0,83,164,0,0,0,0,0,0,0,0,0
